# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

"../../src/components/AutoSubmitModal.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Avatar.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AvatarButtonWithIcon.tsx"	"react-hooks/static-components"	1
"../../src/components/AvatarCropModal/ImageCropView.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AvatarCropModal/Slider.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AvatarSelector.tsx"	"no-restricted-syntax"	2
"../../src/components/AvatarWithImagePicker.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AvatarWithImagePicker.tsx"	"react-hooks/set-state-in-effect"	2
"../../src/components/BookTravelButton.tsx"	"no-restricted-imports"	1
"../../src/components/Button/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Button/validateSubmitShortcut/index.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ButtonComposed/Button.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/ButtonWithDropdownMenu/index.tsx"	"react-hooks/preserve-manual-memoization"	1
"../../src/components/ButtonWithDropdownMenu/index.tsx"	"react-hooks/refs"	3
"../../src/components/ButtonWithDropdownMenu/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/CategoryPicker/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Charts/BarChart/BarChartContent.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Charts/hooks/useChartLabelFormats.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Charts/utils/chartFontAssets.native.ts"	"@typescript-eslint/no-unsafe-type-assertion"	13
"../../src/components/Charts/utils/chartFontAssets.ts"	"@typescript-eslint/no-unsafe-type-assertion"	13
"../../src/components/Charts/utils/chartFontsCache.ts"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Charts/utils/chartWebFont.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Charts/utils/getChartSkiaTypeface.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/CheckboxWithLabel.tsx"	"no-restricted-syntax"	1
"../../src/components/ChronosTimerHeaderButton.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ColumnsSettingsList.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Composer/implementation/index.native.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Composer/implementation/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	4
"../../src/components/Composer/implementation/index.tsx"	"react-hooks/set-state-in-effect"	2
"../../src/components/ConfirmModal.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/ConfirmationPage.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/ConfirmedRoute.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/ConnectToNetSuiteFlow/index.tsx"	"react-hooks/refs"	5
"../../src/components/ConnectToNetSuiteFlow/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/ConnectToXeroFlow/index.native.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/ConnectToXeroFlow/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/ContactPermissionModal/index.native.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/ContactPermissionModal/index.native.tsx"	"@typescript-eslint/no-deprecated/InteractionManager.runAfterInteractions"	2
"../../src/components/CountryPicker/CountrySelectorModal.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/CountryPicker/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DatePicker/CalendarPicker/MonthPickerModal.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/DatePicker/CalendarPicker/YearPickerModal.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/DatePicker/DatePickerModal.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/DatePicker/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DatePicker/index.tsx"	"react-hooks/refs"	1
"../../src/components/DatePicker/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/DelegateNoAccessModalProvider/index.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/DialogLabelContext.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DisplayNames/DisplayNamesWithTooltip.tsx"	"react-hooks/refs"	6
"../../src/components/DistanceRequest/DistanceRequestFooter.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DistanceRequest/DistanceRequestRenderItem.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DragAndDrop/NoDropZone/index.tsx"	"react-hooks/refs"	1
"../../src/components/DragAndDrop/Provider/index.tsx"	"react-hooks/refs"	6
"../../src/components/DraggableList/SortableItem.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/DropZone/DropZoneWrapper.tsx"	"react-hooks/refs"	1
